Port Name,State,Port Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Douglas,Arizona,2601,US-Mexico Border,12-2019,Bus Passengers,107,31.334,-109.56,POINT (-109.560344 31.334043)
Boundary,Washington,3015,US-Canada Border,04-2021,Rail Containers Empty,509,49.001,-117.628,POINT (-117.627583 49.00075)
Bridgewater,Maine,127,US-Canada Border,06-2007,Pedestrians,0,46.45,-67.785,POINT (-67.78484 46.450335)
Raymond,Montana,3301,US-Canada Border,05-2019,Bus Passengers,143,48.999,-104.574,POINT (-104.574333 48.999194)
Champlain Rouses Point,New York,712,US-Canada Border,01-2020,Buses,441,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Del Bonita,Montana,3322,US-Canada Border,02-2022,Truck Containers Empty,307,48.999,-112.788,POINT (-112.78825 48.998555)
Laurier,Washington,3016,US-Canada Border,06-2019,Personal Vehicles,4279,49.0,-118.224,POINT (-118.223777 49.000083)
Presidio,Texas,2403,US-Mexico Border,02-2021,Personal Vehicles,33787,29.562,-104.395,POINT (-104.394907 29.561827)
Santa Teresa,New Mexico,2408,US-Mexico Border,02-2020,Personal Vehicles,40983,31.784,-106.679,POINT (-106.679437 31.783939)
International Falls,Minnesota,3604,US-Canada Border,07-2021,Trucks,1376,48.608,-93.401,POINT (-93.401355 48.6078)
Hansboro,North Dakota,3415,US-Canada Border,01-2020,Personal Vehicle Passengers,612,49.0,-99.347,POINT (-99.346527 48.999583)
Neche,North Dakota,3404,US-Canada Border,12-2019,Personal Vehicles,3182,49.001,-97.557,POINT (-97.557333 49.000527)
Richford,Vermont,203,US-Canada Border,02-2021,Personal Vehicles,161,45.012,-72.589,POINT (-72.588559 45.01174)
Calexico East,California,2507,US-Mexico Border,11-2019,Truck Containers Loaded,22420,32.673,-115.388,POINT (-115.388018 32.673389)
Van Buren,Maine,108,US-Canada Border,06-2019,Truck Containers Loaded,1057,47.16,-67.931,POINT (-67.930799 47.159645)
Morgan,Montana,3319,US-Canada Border,01-2020,Truck Containers Loaded,12,49.0,-107.832,POINT (-107.831819 48.999829)
Calexico East,California,2507,US-Mexico Border,12-2020,Truck Containers Loaded,18027,32.673,-115.388,POINT (-115.388018 32.673389)
Baudette,Minnesota,3424,US-Canada Border,08-2019,Buses,1,48.719,-94.59,POINT (-94.590467 48.719109)
Blaine,Washington,3004,US-Canada Border,01-2021,Trains,184,48.994,-122.749,POINT (-122.748884 48.994045)
Roma,Texas,2310,US-Mexico Border,12-2019,Trucks,1369,26.404,-99.019,POINT (-99.018981 26.403928)
Sumas,Washington,3009,US-Canada Border,12-2021,Truck Containers Empty,1970,49.002,-122.265,POINT (-122.264805 49.002388)
Progreso,Texas,2309,US-Mexico Border,12-2019,Pedestrians,112082,26.062,-97.95,POINT (-97.949958 26.062133)
Dunseith,North Dakota,3422,US-Canada Border,09-2019,Truck Containers Loaded,1609,48.999,-100.052,POINT (-100.052166 48.999277)
Whitlash,Montana,3321,US-Canada Border,11-2021,Personal Vehicle Passengers,87,48.997,-111.258,POINT (-111.257916 48.99725)
Turner,Montana,3306,US-Canada Border,04-2006,Trucks,47,49.0,-108.388,POINT (-108.387916 48.999527)
Norton,Vermont,211,US-Canada Border,04-2019,Rail Containers Loaded,748,45.011,-71.793,POINT (-71.793219 45.010771)
Santa Teresa,New Mexico,2408,US-Mexico Border,08-2019,Truck Containers Empty,1834,31.784,-106.679,POINT (-106.679437 31.783939)
Portal,North Dakota,3403,US-Canada Border,09-2020,Truck Containers Loaded,5277,48.999,-102.552,POINT (-102.551944 48.998944)
Eastport,Maine,103,US-Canada Border,12-2019,Personal Vehicle Passengers,13516,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Carbury,North Dakota,3421,US-Canada Border,04-2019,Personal Vehicle Passengers,1547,48.999,-100.556,POINT (-100.555805 48.999416)
Porthill,Idaho,3308,US-Canada Border,10-2021,Trucks,152,49.0,-116.499,POINT (-116.49925 48.999861)
Richford,Vermont,203,US-Canada Border,03-1996,Trains,13,45.012,-72.589,POINT (-72.588559 45.01174)
Warroad,Minnesota,3423,US-Canada Border,04-2021,Truck Containers Empty,169,48.999,-95.377,POINT (-95.376555 48.999)
Blaine,Washington,3004,US-Canada Border,03-2022,Personal Vehicles,78680,48.994,-122.749,POINT (-122.748884 48.994045)
Brownsville,Texas,2301,US-Mexico Border,04-2022,Trains,71,25.952,-97.401,POINT (-97.40067 25.95155)
Naco,Arizona,2603,US-Mexico Border,10-2021,Truck Containers Loaded,54,31.334,-109.948,POINT (-109.948413 31.334084)
Alexandria Bay,New York,708,US-Canada Border,04-2021,Trucks,16309,44.347,-75.984,POINT (-75.983592 44.347229)
Portal,North Dakota,3403,US-Canada Border,03-2022,Personal Vehicle Passengers,3848,48.999,-102.552,POINT (-102.551944 48.998944)
Wildhorse,Montana,3323,US-Canada Border,11-2019,Personal Vehicles,639,48.999,-110.215,POINT (-110.215083 48.999361)
Douglas,Arizona,2601,US-Mexico Border,09-2020,Truck Containers Empty,928,31.334,-109.56,POINT (-109.560344 31.334043)
Sault Sainte Marie,Michigan,3803,US-Canada Border,04-2020,Trains,31,46.509,-84.361,POINT (-84.360833 46.508611)
Noonan,North Dakota,3420,US-Canada Border,03-2021,Trucks,237,48.999,-103.004,POINT (-103.004361 48.999333)
Calexico East,California,2507,US-Mexico Border,09-2021,Train Passengers,21,32.673,-115.388,POINT (-115.388018 32.673389)
Ferry,Washington,3013,US-Canada Border,11-2021,Personal Vehicles,202,49.0,-118.761,POINT (-118.761166 49.000083)
Ambrose,North Dakota,3410,US-Canada Border,05-2020,Personal Vehicle Passengers,3,48.999,-103.487,POINT (-103.486555 48.999305)
Presidio,Texas,2403,US-Mexico Border,09-2019,Personal Vehicle Passengers,113532,29.562,-104.395,POINT (-104.394907 29.561827)
Sherwood,North Dakota,3414,US-Canada Border,07-2021,Trucks,319,48.999,-101.628,POINT (-101.627527 48.999305)
Santa Teresa,New Mexico,2408,US-Mexico Border,09-2021,Truck Containers Loaded,8481,31.784,-106.679,POINT (-106.679437 31.783939)
Port Huron,Michigan,3802,US-Canada Border,08-2020,Trains,263,42.999,-82.424,POINT (-82.423611 42.998611)
Blaine,Washington,3004,US-Canada Border,03-2021,Truck Containers Loaded,23044,48.994,-122.749,POINT (-122.748884 48.994045)
Highgate Springs,Vermont,212,US-Canada Border,03-2020,Truck Containers Empty,1576,45.015,-73.085,POINT (-73.085037 45.015414)
Roma,Texas,2310,US-Mexico Border,07-2021,Pedestrians,5208,26.404,-99.019,POINT (-99.018981 26.403928)
Piegan,Montana,3316,US-Canada Border,08-2019,Truck Containers Empty,18,48.998,-113.379,POINT (-113.378777 48.998083)
Scobey,Montana,3309,US-Canada Border,09-2019,Trucks,23,49.0,-105.408,POINT (-105.407638 48.999527)
Del Rio,Texas,2302,US-Mexico Border,07-2019,Truck Containers Loaded,4829,29.327,-100.928,POINT (-100.927612 29.326784)
International Falls,Minnesota,3604,US-Canada Border,06-2021,Pedestrians,126,48.608,-93.401,POINT (-93.401355 48.6078)
Del Rio,Texas,2302,US-Mexico Border,12-2014,Buses,0,29.327,-100.928,POINT (-100.927612 29.326784)
Blaine,Washington,3004,US-Canada Border,08-2021,Trucks,32816,48.994,-122.749,POINT (-122.748884 48.994045)
Boundary,Washington,3015,US-Canada Border,05-2020,Pedestrians,1,49.001,-117.628,POINT (-117.627583 49.00075)
Detroit,Michigan,3801,US-Canada Border,04-2021,Personal Vehicles,84170,42.332,-83.048,POINT (-83.047924 42.331685)
Highgate Springs,Vermont,212,US-Canada Border,04-2021,Truck Containers Empty,1638,45.015,-73.085,POINT (-73.085037 45.015414)
Otay Mesa,California,2506,US-Mexico Border,06-2019,Train Passengers,38,32.55,-116.939,POINT (-116.938538 32.55033)
Houlton,Maine,106,US-Canada Border,06-2020,Personal Vehicles,874,46.135,-67.781,POINT (-67.781288 46.134879)
Detroit,Michigan,3801,US-Canada Border,01-2020,Truck Containers Empty,31751,42.332,-83.048,POINT (-83.047924 42.331685)
Douglas,Arizona,2601,US-Mexico Border,05-2021,Personal Vehicles,97834,31.334,-109.56,POINT (-109.560344 31.334043)
Sumas,Washington,3009,US-Canada Border,04-2020,Trucks,11139,49.002,-122.265,POINT (-122.264805 49.002388)
Trout River,New York,715,US-Canada Border,11-2021,Rail Containers Empty,737,44.992,-74.308,POINT (-74.308172 44.992058)
Sault Sainte Marie,Michigan,3803,US-Canada Border,07-2021,Rail Containers Loaded,1460,46.509,-84.361,POINT (-84.360833 46.508611)
Nogales,Arizona,2604,US-Mexico Border,12-2020,Personal Vehicles,160292,31.333,-110.943,POINT (-110.942516 31.332839)
Douglas,Arizona,2601,US-Mexico Border,12-2019,Personal Vehicles,114243,31.334,-109.56,POINT (-109.560344 31.334043)
Baudette,Minnesota,3424,US-Canada Border,09-2019,Pedestrians,36,48.719,-94.59,POINT (-94.590467 48.719109)
Westhope,North Dakota,3419,US-Canada Border,12-2020,Truck Containers Loaded,184,49.0,-101.017,POINT (-101.017277 48.999611)
Laurier,Washington,3016,US-Canada Border,01-2020,Truck Containers Loaded,225,49.0,-118.224,POINT (-118.223777 49.000083)
El Paso,Texas,2402,US-Mexico Border,01-2020,Rail Containers Empty,4331,31.764,-106.451,POINT (-106.451188 31.764363)
Carbury,North Dakota,3421,US-Canada Border,11-2020,Personal Vehicles,55,48.999,-100.556,POINT (-100.555805 48.999416)
Jackman,Maine,104,US-Canada Border,11-2019,Truck Containers Empty,4007,45.806,-70.397,POINT (-70.396722 45.805661)
Calais,Maine,115,US-Canada Border,10-2019,Personal Vehicles,58303,45.189,-67.275,POINT (-67.275381 45.188548)
San Luis,Arizona,2608,US-Mexico Border,06-2022,Pedestrians,127567,32.485,-114.782,POINT (-114.7822222 32.485)
Baudette,Minnesota,3424,US-Canada Border,11-2021,Buses,1,48.719,-94.59,POINT (-94.590467 48.719109)
Brownsville,Texas,2301,US-Mexico Border,10-2020,Pedestrians,106614,25.952,-97.401,POINT (-97.40067 25.95155)
El Paso,Texas,2402,US-Mexico Border,04-2021,Pedestrians,199997,31.764,-106.451,POINT (-106.451188 31.764363)
Van Buren,Maine,108,US-Canada Border,03-2022,Truck Containers Loaded,1290,47.16,-67.931,POINT (-67.930799 47.159645)
Turner,Montana,3306,US-Canada Border,01-2020,Truck Containers Empty,8,49.0,-108.388,POINT (-108.387916 48.999527)
Rio Grande City,Texas,2307,US-Mexico Border,09-2020,Pedestrians,1077,26.366,-98.803,POINT (-98.802513 26.365761)
Sault Sainte Marie,Michigan,3803,US-Canada Border,10-2019,Truck Containers Loaded,3179,46.509,-84.361,POINT (-84.360833 46.508611)
Porthill,Idaho,3308,US-Canada Border,05-2019,Bus Passengers,31,49.0,-116.499,POINT (-116.49925 48.999861)
Kenneth G Ward,Washington,3023,US-Canada Border,11-2020,Trucks,3769,49.002,-122.485,POINT (-122.485027 49.002277)
Laredo,Texas,2304,US-Mexico Border,12-2019,Rail Containers Empty,16762,27.5,-99.507,POINT (-99.507412 27.499561)
Calexico East,California,2507,US-Mexico Border,12-2020,Trains,18,32.673,-115.388,POINT (-115.388018 32.673389)
Detroit,Michigan,3801,US-Canada Border,12-2019,Personal Vehicle Passengers,609385,42.332,-83.048,POINT (-83.047924 42.331685)
Eagle Pass,Texas,2303,US-Mexico Border,04-2019,Rail Containers Empty,14984,28.705,-100.512,POINT (-100.511977 28.705483)
Presidio,Texas,2403,US-Mexico Border,05-2020,Truck Containers Loaded,234,29.562,-104.395,POINT (-104.394907 29.561827)
Highgate Springs,Vermont,212,US-Canada Border,12-2019,Rail Containers Empty,156,45.015,-73.085,POINT (-73.085037 45.015414)
Oroville,Washington,3019,US-Canada Border,08-2022,Pedestrians,536,49.0,-119.462,POINT (-119.461833 49.000083)
Opheim,Montana,3317,US-Canada Border,01-2021,Truck Containers Empty,11,49.0,-106.378,POINT (-106.377583 48.999527)
Del Rio,Texas,2302,US-Mexico Border,06-2003,Buses,543,29.327,-100.928,POINT (-100.927612 29.326784)
Laredo,Texas,2304,US-Mexico Border,02-2001,Buses,2649,27.5,-99.507,POINT (-99.507412 27.499561)
Ogdensburg,New York,701,US-Canada Border,12-2019,Trucks,3041,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Del Rio,Texas,2302,US-Mexico Border,08-2007,Trucks,5994,29.327,-100.928,POINT (-100.927612 29.326784)
Opheim,Montana,3317,US-Canada Border,10-2021,Personal Vehicle Passengers,32,49.0,-106.378,POINT (-106.377583 48.999527)
El Paso,Texas,2402,US-Mexico Border,06-2019,Rail Containers Loaded,3073,31.764,-106.451,POINT (-106.451188 31.764363)
Roma,Texas,2310,US-Mexico Border,01-2017,Trucks,585,26.404,-99.019,POINT (-99.018981 26.403928)
Sasabe,Arizona,2606,US-Mexico Border,08-2019,Pedestrians,29,31.483,-111.544,POINT (-111.544363 31.483039)
Andrade,California,2502,US-Mexico Border,10-2019,Pedestrians,67766,32.718,-114.728,POINT (-114.72832 32.718143)
Hidalgo,Texas,2305,US-Mexico Border,05-2020,Truck Containers Loaded,32547,26.095,-98.271,POINT (-98.271092 26.095032)
Otay Mesa,California,2506,US-Mexico Border,06-2020,Trucks,81997,32.55,-116.939,POINT (-116.938538 32.55033)
Opheim,Montana,3317,US-Canada Border,07-2022,Personal Vehicle Passengers,276,49.0,-106.378,POINT (-106.377583 48.999527)
Trout River,New York,715,US-Canada Border,04-2019,Personal Vehicle Passengers,16749,44.992,-74.308,POINT (-74.308172 44.992058)
Otay Mesa,California,2506,US-Mexico Border,08-2019,Truck Containers Loaded,67625,32.55,-116.939,POINT (-116.938538 32.55033)
Northgate,North Dakota,3406,US-Canada Border,08-2019,Rail Containers Empty,65,48.999,-102.275,POINT (-102.27475 48.998833)
Alcan,Alaska,3104,US-Canada Border,06-2009,Pedestrians,0,62.615,-141.001,POINT (-141.001444 62.614961)
Willow Creek,Montana,3325,US-Canada Border,04-2021,Personal Vehicles,12,49.0,-109.731,POINT (-109.731333 48.999972)
Laurier,Washington,3016,US-Canada Border,03-2022,Truck Containers Empty,406,49.0,-118.224,POINT (-118.223777 49.000083)
Hidalgo,Texas,2305,US-Mexico Border,07-2022,Personal Vehicle Passengers,717219,26.095,-98.271,POINT (-98.271092 26.095032)
Calais,Maine,115,US-Canada Border,10-2021,Train Passengers,42,45.189,-67.275,POINT (-67.275381 45.188548)
Pembina,North Dakota,3401,US-Canada Border,04-2019,Train Passengers,232,49.0,-97.237,POINT (-97.237036 49.000453)
Portal,North Dakota,3403,US-Canada Border,04-2019,Rail Containers Empty,7053,48.999,-102.552,POINT (-102.551944 48.998944)
Houlton,Maine,106,US-Canada Border,01-2021,Pedestrians,11,46.135,-67.781,POINT (-67.781288 46.134879)
Presidio,Texas,2403,US-Mexico Border,01-2022,Truck Containers Loaded,662,29.562,-104.395,POINT (-104.394907 29.561827)
Northgate,North Dakota,3406,US-Canada Border,09-2020,Train Passengers,51,48.999,-102.275,POINT (-102.27475 48.998833)
Port Huron,Michigan,3802,US-Canada Border,03-2019,Trucks,68906,42.999,-82.424,POINT (-82.423611 42.998611)
Buffalo Niagara Falls,New York,901,US-Canada Border,08-2019,Personal Vehicle Passengers,1453934,43.095,-79.056,POINT (-79.055847 43.09549)
Rio Grande City,Texas,2307,US-Mexico Border,07-2020,Trucks,3539,26.366,-98.803,POINT (-98.802513 26.365761)
Lukeville,Arizona,2602,US-Mexico Border,08-2021,Pedestrians,1690,31.88,-112.817,POINT (-112.817077 31.880195)
Metaline Falls,Washington,3025,US-Canada Border,09-2021,Trucks,434,49.0,-117.299,POINT (-117.299444 48.999972)
Sweetgrass,Montana,3310,US-Canada Border,05-2020,Personal Vehicle Passengers,2278,48.998,-111.96,POINT (-111.959611 48.998388)
Point Roberts,Washington,3017,US-Canada Border,06-2020,Trucks,175,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Fort Kent,Maine,110,US-Canada Border,05-2021,Trucks,630,47.249,-68.604,POINT (-68.603918 47.249206)
Hansboro,North Dakota,3415,US-Canada Border,03-2022,Personal Vehicles,99,49.0,-99.347,POINT (-99.346527 48.999583)
Massena,New York,704,US-Canada Border,05-2019,Buses,299,44.991,-74.74,POINT (-74.739722 44.990556)
Brownsville,Texas,2301,US-Mexico Border,03-2021,Trucks,25111,25.952,-97.401,POINT (-97.40067 25.95155)
Raymond,Montana,3301,US-Canada Border,07-2019,Bus Passengers,30,48.999,-104.574,POINT (-104.574333 48.999194)
Sumas,Washington,3009,US-Canada Border,05-2022,Rail Containers Loaded,113,49.002,-122.265,POINT (-122.264805 49.002388)
Fort Fairfield,Maine,107,US-Canada Border,02-2021,Trucks,331,46.765,-67.789,POINT (-67.789471 46.765323)
Sweetgrass,Montana,3310,US-Canada Border,01-2021,Rail Containers Empty,455,48.998,-111.96,POINT (-111.959611 48.998388)
Massena,New York,704,US-Canada Border,06-2021,Personal Vehicle Passengers,73254,44.991,-74.74,POINT (-74.739722 44.990556)
Eagle Pass,Texas,2303,US-Mexico Border,03-2020,Truck Containers Loaded,9832,28.705,-100.512,POINT (-100.511977 28.705483)
Wildhorse,Montana,3323,US-Canada Border,06-2004,Trains,0,48.999,-110.215,POINT (-110.215083 48.999361)
Del Rio,Texas,2302,US-Mexico Border,08-2022,Trucks,7117,29.327,-100.928,POINT (-100.927612 29.326784)
Porthill,Idaho,3308,US-Canada Border,02-2022,Pedestrians,6,49.0,-116.499,POINT (-116.49925 48.999861)
Hidalgo,Texas,2305,US-Mexico Border,04-2020,Truck Containers Loaded,28064,26.095,-98.271,POINT (-98.271092 26.095032)
Progreso,Texas,2309,US-Mexico Border,11-2019,Pedestrians,96395,26.062,-97.95,POINT (-97.949958 26.062133)
Westhope,North Dakota,3419,US-Canada Border,03-2021,Truck Containers Empty,182,49.0,-101.017,POINT (-101.017277 48.999611)
Boundary,Washington,3015,US-Canada Border,12-2020,Trucks,22,49.001,-117.628,POINT (-117.627583 49.00075)
Port Huron,Michigan,3802,US-Canada Border,04-2022,Truck Containers Empty,14964,42.999,-82.424,POINT (-82.423611 42.998611)
Champlain Rouses Point,New York,712,US-Canada Border,07-2021,Trains,59,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Danville,Washington,3012,US-Canada Border,04-2020,Personal Vehicle Passengers,54,49.0,-118.504,POINT (-118.503722 49.000083)
Calais,Maine,115,US-Canada Border,03-1998,Trucks,9547,45.189,-67.275,POINT (-67.275381 45.188548)
Richford,Vermont,203,US-Canada Border,01-2020,Trains,16,45.012,-72.589,POINT (-72.588559 45.01174)
Bridgewater,Maine,127,US-Canada Border,07-2019,Bus Passengers,18,46.45,-67.785,POINT (-67.78484 46.450335)
Columbus,New Mexico,2406,US-Mexico Border,12-2021,Truck Containers Empty,115,31.784,-107.628,POINT (-107.627948 31.783742)
Hansboro,North Dakota,3415,US-Canada Border,12-2019,Trucks,16,49.0,-99.347,POINT (-99.346527 48.999583)
Port Huron,Michigan,3802,US-Canada Border,08-2020,Personal Vehicles,8358,42.999,-82.424,POINT (-82.423611 42.998611)
Laredo,Texas,2304,US-Mexico Border,11-2019,Personal Vehicle Passengers,791043,27.5,-99.507,POINT (-99.507412 27.499561)
Hansboro,North Dakota,3415,US-Canada Border,11-2021,Trucks,73,49.0,-99.347,POINT (-99.346527 48.999583)
Laurier,Washington,3016,US-Canada Border,08-2022,Trucks,783,49.0,-118.224,POINT (-118.223777 49.000083)
Hidalgo,Texas,2305,US-Mexico Border,01-2022,Personal Vehicle Passengers,673832,26.095,-98.271,POINT (-98.271092 26.095032)
Danville,Washington,3012,US-Canada Border,05-2019,Truck Containers Empty,35,49.0,-118.504,POINT (-118.503722 49.000083)
Roma,Texas,2310,US-Mexico Border,04-2021,Bus Passengers,58,26.404,-99.019,POINT (-99.018981 26.403928)
Calexico East,California,2507,US-Mexico Border,11-2019,Personal Vehicle Passengers,500892,32.673,-115.388,POINT (-115.388018 32.673389)
Massena,New York,704,US-Canada Border,06-2021,Truck Containers Loaded,1662,44.991,-74.74,POINT (-74.739722 44.990556)
Columbus,New Mexico,2406,US-Mexico Border,03-2020,Bus Passengers,0,31.784,-107.628,POINT (-107.627948 31.783742)
Jackman,Maine,104,US-Canada Border,10-2019,Bus Passengers,415,45.806,-70.397,POINT (-70.396722 45.805661)
St John,North Dakota,3405,US-Canada Border,08-2022,Personal Vehicle Passengers,870,48.999,-99.659,POINT (-99.659111 48.999277)
Westhope,North Dakota,3419,US-Canada Border,11-2020,Personal Vehicle Passengers,22,49.0,-101.017,POINT (-101.017277 48.999611)
Rio Grande City,Texas,2307,US-Mexico Border,08-2022,Personal Vehicles,33238,26.366,-98.803,POINT (-98.802513 26.365761)
Kenneth G Ward,Washington,3023,US-Canada Border,03-2021,Trucks,3708,49.002,-122.485,POINT (-122.485027 49.002277)
Hansboro,North Dakota,3415,US-Canada Border,12-2021,Truck Containers Empty,148,49.0,-99.347,POINT (-99.346527 48.999583)
Maida,North Dakota,3416,US-Canada Border,12-2021,Personal Vehicles,89,49.0,-98.365,POINT (-98.36525 49.00025)
Otay Mesa,California,2506,US-Mexico Border,08-2020,Bus Passengers,618,32.55,-116.939,POINT (-116.938538 32.55033)
Laurier,Washington,3016,US-Canada Border,01-2022,Trains,5,49.0,-118.224,POINT (-118.223777 49.000083)
Columbus,New Mexico,2406,US-Mexico Border,03-2022,Pedestrians,19466,31.784,-107.628,POINT (-107.627948 31.783742)
Brownsville,Texas,2301,US-Mexico Border,08-2022,Bus Passengers,3295,25.952,-97.401,POINT (-97.40067 25.95155)
Frontier,Washington,3020,US-Canada Border,01-2021,Personal Vehicles,104,49.0,-117.832,POINT (-117.831527 49.0005)
International Falls,Minnesota,3604,US-Canada Border,02-2020,Trains,331,48.608,-93.401,POINT (-93.401355 48.6078)
Noonan,North Dakota,3420,US-Canada Border,09-2021,Trucks,96,48.999,-103.004,POINT (-103.004361 48.999333)
Skagway,Alaska,3103,US-Canada Border,10-2021,Truck Containers Loaded,187,59.63,-135.164,POINT (-135.164444 59.629722)
Opheim,Montana,3317,US-Canada Border,11-2021,Personal Vehicle Passengers,60,49.0,-106.378,POINT (-106.377583 48.999527)
